Event_ID,League_Code,Team_A_Code,Team_B_Code,Match_Date,Stadium_Code,City_Code,Seat_Category_Code,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather_Code,Day_of_Week_Code,Demand_Level_Code
82,6,60,55,2025-11-26,3,3,4,15000,2025-07-03,146,9,4,3,1
154,4,36,31,2025-09-19,3,3,3,6161,2025-03-31,172,10,1,5,1
346,10,98,97,2025-05-18,5,5,2,13296,2024-12-09,160,3,3,7,2
95,5,42,49,2023-03-03,2,2,1,13141,2022-12-21,72,3,3,5,1
188,9,84,87,2024-08-09,6,6,3,15000,2024-07-04,36,5,2,5,2
101,1,10,3,2025-01-22,7,7,3,15000,2024-11-25,58,10,3,3,2
406,7,62,63,2025-07-25,7,7,3,7800,2025-03-19,128,6,2,5,2
257,9,84,85,2025-02-16,7,7,2,15000,2024-08-24,176,2,4,7,2
500,1,6,1,2024-09-01,10,10,1,15000,2024-05-10,114,5,4,7,2
434,6,54,51,2025-03-03,4,4,2,15000,2024-10-13,141,7,3,1,2
350,4,34,38,2023-08-29,3,3,4,15000,2023-07-16,44,2,5,2,2
188,2,12,14,2025-10-22,2,2,4,15000,2025-07-04,110,3,2,3,1
300,10,98,92,2025-05-07,4,4,2,15000,2025-02-12,84,3,1,3,2
43,7,70,68,2024-06-15,7,7,2,15000,2024-03-04,103,3,2,6,3
131,5,42,46,2025-04-23,10,10,3,15000,2025-01-31,82,2,3,3,2
431,1,7,4,2024-03-05,5,5,2,993,2023-10-12,145,2,3,2,2
178,8,77,75,2024-11-17,9,9,2,15000,2024-08-19,90,8,4,7,2
264,7,65,66,2025-12-05,4,4,2,15000,2025-06-18,170,4,3,5,3
291,2,16,12,2024-07-29,10,10,2,12123,2024-02-15,165,5,5,1,1
201,10,92,93,2023-06-26,7,7,3,15000,2023-05-31,26,3,2,1,2
203,10,92,98,2025-07-03,7,7,1,6025,2025-04-08,86,9,5,4,3
128,10,94,100,2025-09-22,5,5,4,15000,2025-07-28,56,5,2,1,2
133,1,10,5,2023-12-05,4,4,2,15000,2023-11-28,7,2,2,2,2
164,9,82,83,2025-11-13,4,4,2,15000,2025-06-09,157,9,4,4,1
141,1,4,2,2024-12-12,5,5,4,9604,2024-07-18,147,3,5,4,2
274,9,90,83,2025-10-10,4,4,3,15000,2025-08-04,67,1,5,5,2
276,10,96,92,2025-10-07,10,10,4,15000,2025-06-11,118,3,1,2,3
401,5,50,48,2024-03-29,10,10,1,6548,2024-01-30,59,10,5,5,2
36,10,95,94,2025-09-09,10,10,2,4757,2025-05-23,109,4,3,2,1
36,1,4,10,2024-11-23,6,6,3,15000,2024-07-08,138,6,2,6,2
86,5,46,49,2024-08-31,7,7,1,9852,2024-06-24,68,10,3,6,1
25,2,16,13,2025-04-27,6,6,2,15000,2024-11-07,171,9,2,7,1
221,2,19,20,2023-03-18,3,3,1,1961,2022-10-23,146,6,4,6,3
372,6,57,52,2024-06-23,7,7,1,9894,2024-05-01,53,1,4,7,3
102,6,55,54,2025-08-26,7,7,2,4968,2025-08-03,23,9,5,2,2
326,10,92,99,2025-11-27,1,1,1,12789,2025-07-08,142,1,2,4,3
488,7,67,65,2024-07-05,1,1,1,1345,2024-03-27,100,1,5,5,3
112,1,8,1,2024-10-16,5,5,4,15000,2024-09-23,23,1,1,3,2
112,10,97,99,2024-08-04,3,3,3,15000,2024-07-17,18,1,1,7,2
448,5,43,48,2025-03-05,5,5,1,1702,2024-12-21,74,9,2,3,2
304,6,55,54,2023-05-31,2,2,1,15000,2023-05-17,14,9,5,3,2
214,5,46,50,2025-01-26,3,3,1,5471,2024-09-30,118,6,5,7,1
370,1,4,7,2023-12-03,4,4,3,11769,2023-06-24,162,10,1,7,1
139,1,5,1,2023-07-22,5,5,2,15000,2023-05-05,78,7,2,6,3
155,8,76,74,2024-08-25,4,4,2,15000,2024-03-13,165,8,2,7,2
148,6,58,51,2025-10-29,1,1,1,6662,2025-05-30,152,5,5,3,1
335,10,98,92,2025-08-10,3,3,1,1857,2025-04-12,120,5,4,7,1
143,2,18,19,2025-01-19,5,5,1,2556,2024-12-11,39,10,3,7,2
88,2,16,15,2025-08-01,5,5,1,4438,2025-03-30,124,8,3,5,1
83,3,29,25,2025-09-20,2,2,4,15000,2025-04-08,165,4,4,6,3
61,7,65,68,2024-03-02,4,4,1,7741,2024-02-02,29,1,2,6,1
269,9,84,89,2025-12-24,9,9,3,15000,2025-12-02,22,1,3,3,1
227,3,28,29,2023-03-06,1,1,2,974,2022-11-17,109,3,2,1,3
6,1,4,3,2023-02-02,8,8,3,15000,2022-12-06,58,8,5,4,1
295,2,20,15,2024-01-04,7,7,4,15000,2023-11-08,57,8,4,4,2
15,1,9,8,2025-07-24,3,3,1,2674,2025-02-13,161,2,2,4,2
16,4,35,39,2023-06-23,8,8,2,2205,2023-04-14,70,5,2,5,1
289,9,87,88,2025-10-08,6,6,3,15000,2025-06-24,106,1,3,3,2
83,10,92,91,2024-08-26,1,1,4,15000,2024-03-27,152,5,3,1,3
262,8,78,73,2023-03-07,10,10,4,15000,2022-12-24,73,8,4,2,1
432,1,1,9,2023-04-07,8,8,2,13657,2023-03-03,35,9,2,5,1
79,2,15,18,2025-12-29,4,4,2,8719,2025-09-19,101,8,5,1,1
33,9,87,83,2024-10-07,8,8,1,12574,2024-04-10,180,4,5,1,3
327,1,8,6,2024-08-25,7,7,2,6090,2024-03-02,176,10,4,7,1
120,3,30,24,2024-06-05,8,8,3,7757,2024-04-14,52,8,2,3,1
281,10,99,91,2024-05-21,3,3,3,15000,2024-03-18,64,5,5,2,3
20,6,55,58,2023-03-10,6,6,4,15000,2022-10-17,144,4,4,5,2
302,10,94,99,2025-07-02,9,9,1,13634,2025-06-03,29,4,5,3,1
464,1,7,8,2025-11-01,10,10,4,15000,2025-07-23,101,9,4,6,1
45,1,9,2,2023-12-25,2,2,2,15000,2023-10-07,79,7,2,1,1
401,5,48,47,2024-07-01,3,3,2,15000,2024-06-14,17,9,1,1,1
293,8,76,75,2025-05-28,10,10,1,12038,2025-05-05,23,1,5,3,3
106,3,30,23,2023-07-09,4,4,4,15000,2023-05-29,41,5,3,7,1
254,10,92,96,2024-02-09,5,5,4,15000,2023-09-29,133,1,3,5,1
456,2,14,18,2023-04-30,3,3,1,10069,2023-02-18,71,2,4,7,3
209,8,73,72,2025-10-05,9,9,1,728,2025-05-14,144,3,3,7,1
94,3,26,22,2024-03-22,5,5,4,15000,2023-12-21,92,4,5,5,2
254,2,11,14,2025-08-01,7,7,4,15000,2025-02-28,154,9,5,5,3
290,9,88,83,2024-01-13,3,3,2,15000,2023-07-19,178,4,2,6,2
373,3,23,26,2024-03-08,6,6,2,3897,2023-11-14,115,5,2,5,1
450,10,94,95,2025-07-05,5,5,4,15000,2025-04-26,70,2,1,6,3
459,7,61,70,2023-07-04,7,7,4,15000,2023-05-15,50,8,2,2,2
20,10,100,93,2024-10-27,8,8,3,15000,2024-08-17,71,5,4,7,1
298,7,61,67,2024-07-08,3,3,1,13707,2024-04-08,91,6,2,1,2
452,8,75,73,2024-01-27,2,2,2,11045,2023-11-28,60,9,5,6,1
228,6,57,55,2023-01-06,7,7,4,15000,2022-09-28,100,4,5,5,2
292,5,43,49,2023-10-31,7,7,3,15000,2023-08-12,80,4,3,2,3
8,4,32,33,2025-07-15,6,6,3,5388,2025-04-27,79,2,4,2,2
281,4,39,38,2023-06-17,5,5,3,15000,2023-03-11,98,1,5,6,2
60,4,39,31,2025-02-13,5,5,2,15000,2024-10-20,116,7,4,4,3
493,9,82,81,2023-02-14,1,1,3,15000,2023-02-06,8,8,1,2,2
382,1,4,8,2024-12-30,10,10,1,382,2024-12-12,18,9,3,1,1
426,10,96,94,2024-07-22,1,1,3,15000,2024-06-10,42,4,1,1,3
41,5,50,46,2024-09-06,2,2,3,15000,2024-08-19,18,10,5,5,2
223,5,42,44,2023-04-22,9,9,1,10097,2022-12-04,139,3,4,6,1
121,2,18,15,2023-12-25,10,10,1,8223,2023-10-13,73,10,3,1,2
10,5,45,48,2025-07-12,10,10,4,15000,2025-05-25,48,9,5,6,2
436,9,88,83,2024-10-24,1,1,3,15000,2024-07-14,102,9,3,4,2
189,10,96,97,2023-11-22,1,1,3,5693,2023-09-22,61,8,1,3,2
41,5,46,49,2023-06-16,2,2,2,2595,2023-02-05,131,7,4,5,1
79,6,55,53,2025-11-04,8,8,1,15000,2025-08-09,87,6,2,2,2
376,1,4,3,2024-10-29,10,10,4,15000,2024-08-13,77,3,4,2,1
41,4,34,32,2023-02-05,1,1,4,15000,2022-08-10,179,1,1,7,2
228,7,67,66,2025-07-05,3,3,2,10945,2025-03-28,99,7,4,6,1
359,5,50,43,2025-10-08,2,2,3,15000,2025-08-14,55,6,1,3,2
376,10,93,100,2025-07-31,5,5,3,15000,2025-07-03,28,1,1,4,1
363,5,47,44,2024-09-01,1,1,3,15000,2024-04-12,142,10,3,7,2
332,2,18,14,2024-07-02,7,7,2,12104,2024-02-04,149,3,2,2,2
110,6,55,58,2024-04-03,5,5,2,3835,2023-10-19,167,9,3,3,3
456,10,93,96,2023-08-31,7,7,2,15000,2023-06-14,78,5,3,4,1
36,9,85,87,2024-02-28,1,1,4,15000,2023-10-09,142,8,4,3,2
248,6,55,54,2025-05-12,8,8,4,15000,2025-01-09,123,8,5,1,1
129,1,6,7,2024-06-20,9,9,1,15000,2024-06-03,17,5,2,4,2
391,6,60,54,2025-12-02,5,5,2,5577,2025-08-21,103,6,2,2,1
482,1,2,4,2024-11-16,4,4,1,11172,2024-07-02,137,5,3,6,2
396,5,44,47,2025-01-05,3,3,3,15000,2024-09-18,109,1,5,7,2
256,1,7,4,2024-03-15,6,6,3,15000,2023-10-22,145,2,5,5,2
114,7,70,67,2025-03-09,10,10,2,15000,2024-09-16,174,10,1,7,3
174,4,40,34,2025-05-07,7,7,1,2507,2025-02-17,79,10,2,3,3
499,1,7,9,2023-02-12,7,7,3,15000,2022-11-18,86,3,1,7,2
409,9,85,81,2025-04-01,1,1,1,9582,2024-12-13,109,1,5,2,2
69,10,93,91,2024-02-02,7,7,1,8017,2023-12-13,51,3,2,5,2
67,9,90,86,2024-04-01,1,1,2,15000,2024-03-13,19,9,2,1,1
128,3,22,30,2024-01-02,7,7,1,2331,2023-11-26,37,2,1,2,1
170,1,10,8,2024-09-25,10,10,4,15000,2024-08-19,37,1,4,3,1
76,8,71,79,2023-04-07,7,7,4,11533,2023-03-20,18,1,5,5,2
45,6,58,52,2025-02-16,4,4,1,9362,2024-10-24,115,6,1,7,1
338,5,42,45,2025-02-06,7,7,4,15000,2024-10-22,107,2,4,4,2
495,4,33,32,2025-10-04,7,7,3,15000,2025-07-30,66,7,1,6,2
269,10,99,100,2024-11-17,9,9,2,15000,2024-06-07,163,3,5,7,3
257,7,61,67,2023-11-27,2,2,3,15000,2023-10-31,27,7,1,1,2
478,8,78,73,2025-05-27,10,10,3,15000,2025-01-01,146,5,4,2,2
145,10,95,97,2024-05-24,3,3,2,15000,2023-12-27,149,6,4,5,2
24,3,28,22,2023-06-24,3,3,2,6815,2023-02-01,143,4,2,6,2
356,9,90,85,2023-05-22,5,5,4,15000,2023-03-11,72,2,4,1,3
83,3,23,28,2025-02-02,8,8,4,15000,2024-08-09,177,8,1,7,2
101,1,9,10,2024-10-03,9,9,2,15000,2024-04-13,173,3,4,4,3
467,9,88,90,2025-03-14,7,7,3,15000,2024-10-10,155,6,2,5,2
321,9,84,89,2023-10-27,4,4,4,15000,2023-05-09,171,10,2,5,2
40,8,80,74,2024-04-09,4,4,3,2385,2024-03-17,23,7,5,2,2
317,7,70,66,2025-05-12,4,4,3,15000,2025-03-21,52,4,2,1,2
232,1,6,4,2024-10-18,5,5,4,15000,2024-08-19,60,7,4,5,2
60,1,9,2,2025-06-23,3,3,1,6408,2025-03-29,86,6,2,1,1
152,5,47,41,2024-01-14,9,9,3,15000,2023-10-26,80,1,1,7,2
173,7,68,64,2024-04-26,8,8,1,14050,2023-11-02,176,8,4,5,1
310,10,92,100,2024-08-25,5,5,4,8288,2024-03-31,147,5,5,7,2
444,8,76,74,2023-04-16,10,10,2,15000,2023-03-31,16,7,1,7,3
117,6,57,55,2023-01-07,4,4,4,15000,2022-12-09,29,5,5,6,1
215,1,2,4,2025-09-19,8,8,1,14897,2025-07-28,53,6,3,5,2
60,6,52,60,2024-12-01,1,1,3,15000,2024-10-13,49,7,3,7,1
113,5,42,49,2023-02-17,6,6,2,15000,2022-11-22,87,5,4,5,3
122,3,28,25,2023-06-16,10,10,3,15000,2023-04-05,72,10,1,5,1
413,6,52,58,2024-02-20,1,1,4,15000,2024-02-15,5,1,1,2,2
157,2,15,19,2024-10-09,1,1,1,5131,2024-05-31,131,7,5,3,1
404,6,53,54,2023-04-19,8,8,4,15000,2023-03-07,43,4,4,3,1
220,8,78,80,2023-09-13,10,10,3,15000,2023-06-22,83,1,3,3,1
299,3,25,29,2024-04-01,3,3,4,15000,2023-12-21,102,2,4,1,1
353,10,94,93,2024-08-15,4,4,4,15000,2024-03-27,141,10,1,4,3
427,3,29,22,2024-08-21,3,3,3,15000,2024-03-27,147,1,3,3,1
450,1,4,6,2024-01-29,9,9,3,11116,2023-08-10,172,8,1,1,1
337,4,34,37,2024-04-10,5,5,2,15000,2024-01-13,88,10,4,3,1
371,1,4,3,2024-10-15,7,7,3,15000,2024-10-11,4,10,4,2,2
23,8,76,74,2024-11-03,1,1,2,2066,2024-07-18,108,9,1,7,1
184,6,55,51,2025-01-30,3,3,3,15000,2024-09-09,143,5,1,4,2
231,2,12,16,2024-05-29,4,4,3,15000,2024-03-18,72,1,5,3,2
71,8,76,79,2024-05-15,8,8,3,15000,2024-01-28,108,5,1,3,3
177,1,1,10,2025-06-22,6,6,3,15000,2025-02-24,118,6,5,7,2
288,3,25,29,2023-10-30,5,5,4,15000,2023-08-25,66,3,5,1,3
487,9,84,83,2023-06-07,3,3,1,8307,2023-03-21,78,3,3,3,3
106,8,80,73,2023-01-11,5,5,4,7924,2022-09-11,122,6,1,3,1
271,6,56,52,2023-12-07,9,9,3,15000,2023-12-01,6,6,3,4,2
425,9,88,87,2023-07-02,5,5,2,12903,2023-01-09,174,10,4,7,1
51,7,61,67,2023-07-05,9,9,3,15000,2023-06-08,27,6,4,3,1
256,4,36,31,2023-12-06,9,9,4,15000,2023-06-11,178,5,1,3,3
429,10,99,96,2023-12-09,3,3,2,15000,2023-12-05,4,1,5,6,2
37,2,14,16,2023-06-12,9,9,1,12710,2023-03-15,89,1,3,1,2
241,8,72,76,2025-05-08,6,6,2,15000,2024-12-15,144,6,1,4,2
117,3,30,27,2024-12-29,7,7,4,15000,2024-08-31,120,2,2,7,2
335,2,15,19,2023-11-26,5,5,4,15000,2023-06-10,169,10,4,7,2
241,10,96,92,2025-03-06,10,10,1,1351,2025-02-05,29,3,4,4,2
60,3,22,29,2025-11-09,10,10,4,15000,2025-06-30,132,5,2,7,1
383,2,20,14,2023-02-17,4,4,3,15000,2022-10-05,135,6,5,5,2
172,8,75,80,2025-11-19,8,8,1,5768,2025-07-02,140,5,1,3,1
46,4,37,32,2023-02-16,7,7,4,15000,2022-10-03,136,7,4,4,1
309,10,92,96,2024-09-03,2,2,4,15000,2024-05-18,108,10,3,2,2
403,5,49,42,2024-04-19,2,2,1,7966,2023-11-07,164,2,2,5,3
308,6,55,51,2025-03-18,10,10,4,15000,2024-10-16,153,7,4,2,2
448,7,70,67,2024-12-07,1,1,3,8557,2024-10-09,59,4,3,6,1
110,7,62,64,2024-05-08,9,9,2,13119,2023-12-07,153,9,3,3,1
106,9,86,82,2023-11-17,8,8,2,15000,2023-08-15,94,1,1,5,1
448,5,45,47,2025-08-18,4,4,2,1929,2025-05-13,97,7,1,1,1
298,1,2,6,2024-10-31,1,1,1,7245,2024-06-19,134,7,1,4,1
201,1,8,6,2024-03-31,7,7,1,13710,2023-12-28,94,8,5,7,2
471,9,84,87,2025-12-12,7,7,2,4602,2025-09-05,98,8,4,5,1
494,1,7,8,2024-01-09,3,3,2,15000,2023-08-13,149,10,1,2,3
209,3,25,23,2025-07-17,6,6,1,10724,2025-02-21,146,2,5,4,2
84,1,6,2,2024-03-13,5,5,3,15000,2023-12-24,80,10,3,3,2
123,5,47,44,2024-04-22,7,7,3,15000,2024-04-17,5,4,4,1,1
444,4,37,40,2023-03-07,1,1,1,12695,2022-11-05,122,8,3,2,1
486,8,78,79,2024-03-22,10,10,3,15000,2024-02-22,29,7,5,5,3
423,1,3,7,2024-01-17,3,3,2,7992,2023-11-05,73,1,1,3,2
309,3,23,26,2025-11-12,2,2,1,13603,2025-05-29,167,6,3,3,2
378,8,80,77,2023-04-21,9,9,1,13467,2022-11-24,148,3,3,5,1
160,2,11,12,2023-01-12,1,1,1,15000,2022-10-23,81,2,3,4,3
16,3,28,25,2025-01-01,1,1,1,9895,2024-10-24,69,2,5,3,3
169,5,50,42,2024-10-05,2,2,4,15000,2024-08-12,54,3,5,6,2
178,8,74,79,2025-08-25,8,8,2,9704,2025-06-02,84,9,2,1,1
200,7,64,70,2025-03-19,7,7,1,10906,2025-03-12,7,6,5,3,3
494,8,74,73,2024-01-07,6,6,4,10895,2023-12-14,24,4,3,7,1
462,7,62,65,2023-07-15,5,5,4,15000,2023-03-30,107,6,4,6,1
313,8,73,75,2025-05-03,8,8,4,15000,2025-04-08,25,10,4,6,1
36,6,55,51,2025-12-29,10,10,3,15000,2025-10-23,67,1,4,1,1
252,2,17,15,2023-05-08,2,2,3,15000,2023-03-09,60,4,4,1,2
327,8,74,73,2023-08-21,10,10,3,15000,2023-06-10,72,3,4,1,1
189,9,90,87,2024-10-16,2,2,2,620,2024-06-30,108,5,3,3,2
307,7,68,69,2024-12-07,7,7,2,15000,2024-09-18,80,10,2,6,3
61,9,82,86,2025-12-14,5,5,4,8047,2025-07-23,144,4,3,7,2
238,4,38,40,2025-03-04,1,1,4,15000,2024-09-27,158,9,1,2,3
424,10,97,96,2024-04-24,6,6,2,15000,2024-03-12,43,5,4,3,1
389,3,28,24,2024-12-20,7,7,1,15000,2024-08-28,114,10,3,5,2
208,9,81,85,2025-09-07,7,7,2,13645,2025-05-16,114,3,4,7,2
283,7,70,67,2024-10-01,5,5,1,10050,2024-09-02,29,2,3,2,1
49,5,49,47,2023-01-24,6,6,3,15000,2022-11-11,74,6,2,2,2
329,7,63,64,2023-06-08,10,10,2,10631,2022-12-13,177,1,2,4,2
230,6,56,60,2023-05-23,2,2,3,15000,2022-12-31,143,10,1,2,2
192,7,68,61,2024-02-17,3,3,1,15000,2023-10-21,119,3,4,6,3
378,9,85,84,2025-09-19,10,10,1,8393,2025-09-08,11,10,1,5,1
136,2,11,12,2025-12-01,4,4,1,5215,2025-07-11,143,1,4,1,3
154,5,47,48,2023-05-20,4,4,2,15000,2023-02-05,104,4,3,6,2
300,6,53,59,2025-04-22,10,10,2,5309,2025-02-27,54,3,4,2,2
375,1,6,8,2024-04-25,4,4,3,15000,2024-04-01,24,7,3,4,3
43,1,3,8,2023-10-04,5,5,3,15000,2023-08-15,50,5,3,3,1
377,4,32,35,2024-04-22,6,6,4,15000,2024-02-17,65,3,5,1,2
465,8,77,78,2024-09-18,6,6,2,15000,2024-07-06,74,8,3,3,1
481,7,65,64,2025-05-09,1,1,4,15000,2025-05-05,4,4,3,5,2
113,8,71,73,2024-01-05,5,5,1,3344,2023-08-01,157,4,3,5,1
295,8,78,73,2024-07-30,6,6,2,638,2024-06-09,51,5,2,2,2
284,1,7,5,2025-12-19,1,1,4,15000,2025-11-05,44,1,2,5,3
50,7,67,66,2025-08-26,1,1,4,15000,2025-05-23,95,1,4,2,2
391,2,18,19,2025-03-22,8,8,1,15000,2025-03-13,9,3,5,6,3
5,4,36,38,2025-05-22,9,9,3,15000,2025-03-17,66,4,4,4,1
1,8,79,76,2024-08-11,8,8,4,15000,2024-07-17,25,3,5,7,2
447,1,3,2,2024-09-25,5,5,1,8541,2024-06-09,108,1,3,3,3
182,10,94,100,2025-01-14,3,3,1,10395,2024-08-16,151,1,3,2,2
182,3,25,24,2024-10-12,6,6,2,15000,2024-05-24,141,10,2,6,1
251,3,23,30,2025-03-11,2,2,1,11570,2024-09-27,165,5,3,2,3
348,6,53,51,2025-07-03,8,8,1,15000,2025-07-02,1,5,4,4,1
294,2,19,17,2025-09-19,4,4,3,2095,2025-06-29,82,1,4,5,2
198,4,39,35,2025-01-24,1,1,3,15000,2024-09-02,144,5,3,5,2
116,1,2,3,2023-08-23,2,2,4,15000,2023-03-08,168,2,3,3,3
482,5,50,43,2025-10-14,7,7,3,15000,2025-05-12,155,4,4,2,2
379,7,66,67,2024-03-13,5,5,2,3636,2024-01-02,71,9,2,3,1
370,2,19,18,2024-06-19,1,1,2,15000,2024-05-04,46,4,1,3,2
478,5,50,44,2025-12-11,9,9,3,15000,2025-11-02,39,5,2,4,3
362,10,99,98,2025-11-16,3,3,2,13185,2025-11-12,4,4,3,7,2
449,10,100,97,2025-12-30,3,3,2,4167,2025-08-23,129,2,2,2,2
246,5,47,44,2025-02-08,4,4,3,15000,2025-01-28,11,2,2,6,3
121,4,32,40,2023-04-22,6,6,3,15000,2022-12-20,123,5,3,6,1
31,4,34,36,2023-08-10,1,1,1,15000,2023-06-06,65,2,5,4,3
186,4,37,33,2023-03-05,5,5,4,15000,2022-12-10,85,2,2,7,1
495,3,27,29,2025-07-24,3,3,3,13791,2025-02-15,159,1,1,4,2
81,6,60,54,2025-02-11,6,6,1,15000,2025-01-31,11,10,4,2,2
48,4,37,32,2024-08-30,2,2,2,9546,2024-06-02,89,1,1,5,1
496,7,66,63,2023-10-08,2,2,3,15000,2023-07-05,95,8,2,7,2
433,7,64,61,2024-03-28,1,1,3,9263,2024-01-02,86,4,5,4,3
266,5,42,46,2025-09-07,10,10,4,15000,2025-06-03,96,1,2,7,1
262,3,26,23,2023-03-20,10,10,1,15000,2022-10-11,160,5,2,1,3
93,7,62,66,2024-06-12,6,6,1,12931,2024-01-10,154,2,5,3,2
13,10,100,91,2025-07-11,6,6,4,15000,2025-07-04,7,6,1,5,2
15,6,54,57,2025-10-28,4,4,3,15000,2025-05-04,177,7,2,2,1
162,8,76,75,2024-08-02,8,8,1,2130,2024-03-22,133,4,1,5,1
158,1,5,2,2023-06-02,10,10,2,10628,2022-12-26,158,1,2,5,1
5,4,37,34,2023-11-01,9,9,2,12319,2023-05-27,158,7,2,3,2
26,8,76,72,2023-02-26,8,8,2,15000,2022-12-12,76,6,2,7,2
170,8,79,76,2024-12-29,2,2,4,15000,2024-08-07,144,8,3,7,1
445,2,19,18,2024-08-25,1,1,4,15000,2024-03-29,149,10,5,7,3
321,1,6,1,2024-05-29,1,1,3,10002,2024-03-19,71,3,1,3,1
400,5,48,47,2023-07-17,1,1,3,15000,2023-06-16,31,9,4,1,3
475,5,42,44,2024-10-23,2,2,3,15000,2024-05-16,160,6,3,3,3
22,10,94,97,2023-11-28,2,2,3,10186,2023-10-31,28,10,4,2,2
411,2,20,19,2023-08-18,1,1,4,8499,2023-05-16,94,4,1,5,1
480,7,66,61,2024-12-08,2,2,3,2051,2024-08-12,118,6,3,7,1
464,2,16,20,2023-02-15,9,9,2,12280,2022-09-09,159,9,4,3,3
211,5,48,43,2025-04-16,3,3,4,15000,2025-01-27,79,10,2,3,1
225,6,59,53,2025-06-28,2,2,3,12859,2025-03-25,95,7,3,6,1
461,2,18,19,2024-07-18,8,8,3,12346,2024-04-08,101,4,4,4,2
444,4,33,39,2024-05-06,7,7,4,15000,2024-03-06,61,3,5,1,2
187,4,39,40,2024-11-08,6,6,1,8645,2024-08-07,93,10,4,5,1
297,1,10,5,2024-01-23,9,9,2,11773,2023-09-04,141,2,5,2,3
461,2,14,15,2025-06-17,2,2,3,15000,2025-02-24,113,4,1,2,2
180,3,23,27,2024-03-12,1,1,1,5304,2024-02-18,23,2,4,2,1
183,3,28,21,2025-02-17,8,8,2,9494,2025-01-07,41,6,5,1,2
303,3,26,24,2023-02-16,5,5,2,12242,2022-10-27,112,6,4,4,2
153,3,30,25,2024-09-11,5,5,2,15000,2024-06-05,98,8,1,3,3
230,7,67,69,2025-07-27,4,4,3,15000,2025-06-06,51,10,3,7,2
416,5,46,45,2024-11-06,9,9,4,6154,2024-06-08,151,3,1,3,2
298,2,20,17,2024-09-18,9,9,4,15000,2024-09-14,4,7,2,3,2
188,4,39,32,2023-11-26,1,1,1,5612,2023-09-27,60,9,1,7,2
337,8,76,77,2023-02-19,9,9,4,15000,2022-08-27,176,1,3,7,2
228,9,83,81,2023-09-26,3,3,4,8197,2023-08-08,49,7,1,2,2
319,8,76,80,2025-02-08,1,1,2,12422,2024-08-14,178,4,2,6,2
24,8,76,72,2024-05-18,7,7,1,15000,2024-03-16,63,7,1,6,3
42,5,46,42,2023-01-12,7,7,1,9144,2022-07-23,173,8,4,4,1
290,8,77,79,2024-05-05,5,5,2,15000,2024-02-22,73,3,3,7,2
370,7,62,63,2023-03-29,5,5,4,15000,2022-10-05,175,2,4,3,1
199,5,46,45,2023-08-15,10,10,2,15000,2023-06-17,59,6,2,2,1
410,6,60,59,2024-02-06,4,4,1,7892,2023-11-11,87,4,1,2,2
434,2,16,11,2023-11-25,1,1,4,15000,2023-07-10,138,7,3,6,1
390,7,70,67,2023-10-18,1,1,4,15000,2023-09-17,31,6,2,3,2
279,1,5,4,2023-07-29,6,6,4,15000,2023-07-18,11,2,4,6,2
24,4,40,36,2025-10-12,2,2,1,11377,2025-06-25,109,3,4,7,1
483,2,17,13,2023-05-21,7,7,3,15000,2023-01-31,110,7,5,7,2
267,5,44,47,2025-11-05,7,7,1,9710,2025-09-21,45,1,2,3,1
119,9,90,87,2024-10-30,6,6,2,14255,2024-09-03,57,4,1,3,1
373,7,67,66,2024-07-30,2,2,1,9631,2024-04-14,107,10,5,2,1
483,2,11,18,2024-09-07,3,3,1,774,2024-06-06,93,5,5,6,1
106,6,57,60,2024-01-14,7,7,4,15000,2023-12-24,21,7,5,7,3
377,8,74,80,2025-11-20,10,10,2,2780,2025-11-16,4,2,5,4,2
183,3,22,21,2023-09-07,3,3,3,9559,2023-08-07,31,5,4,4,1
346,6,51,55,2023-12-06,2,2,1,4711,2023-09-15,82,5,2,3,1
211,1,1,3,2024-07-22,2,2,3,15000,2024-06-25,27,3,1,1,1
330,3,24,21,2023-10-28,2,2,3,15000,2023-05-02,179,10,2,6,1
268,4,32,40,2023-12-10,7,7,1,15000,2023-11-16,24,6,3,7,1
170,2,15,18,2023-10-04,1,1,4,15000,2023-05-02,155,2,4,3,1
168,5,41,49,2024-12-10,2,2,3,15000,2024-08-05,127,6,2,2,1
246,5,41,48,2025-09-30,6,6,3,15000,2025-09-14,16,1,1,2,2
134,7,70,67,2025-01-19,8,8,3,15000,2024-07-28,175,9,1,7,1
248,4,33,40,2023-06-16,9,9,3,15000,2022-12-26,172,8,4,5,3
180,7,66,67,2025-05-02,1,1,2,15000,2024-12-15,138,8,2,5,3
89,3,21,29,2025-01-08,2,2,2,2531,2024-08-15,146,5,5,3,1
166,8,71,80,2023-04-26,9,9,2,15000,2022-12-24,123,10,5,3,1
270,8,79,76,2025-06-10,7,7,1,10387,2025-05-10,31,9,5,2,1
496,2,19,20,2025-12-20,1,1,2,15000,2025-09-22,89,8,1,6,2
394,10,92,94,2023-03-31,5,5,3,11275,2022-11-04,147,2,1,5,2
355,10,92,97,2023-04-20,2,2,4,15000,2022-11-18,153,4,5,4,1
330,10,93,92,2023-08-18,1,1,3,15000,2023-07-02,47,6,1,5,2
432,4,39,32,2024-03-15,7,7,3,2008,2024-01-30,45,3,3,5,1
435,10,94,96,2023-12-25,10,10,2,15000,2023-08-04,143,5,3,1,2
